,0
4141,0.6579999999999999
4142,0.0
4143,0.0
4144,0.748
4145,0.0
4146,0.0
4147,0.6759999999999999
4148,0.0
4149,0.0
4150,0.45999999999999996
4151,0.0
4152,0.856
4153,0.262
4154,0.622
4155,0.09999999999999998
4156,0.748
4157,0.0
4158,0.0
4159,0.3879999999999999
4160,0.586
4161,0.0
4162,0.856
4163,0.0
4164,0.55
4165,0.478
4166,0.586
4167,0.0
4168,0.6579999999999999
4169,0.0
4170,0.784
4171,0.0
4172,0.0
4173,0.856
4174,0.0
4175,0.22599999999999998
4176,0.20799999999999996
4177,0.838
4178,0.0
4179,0.874
4180,0.694
4181,0.784
4182,0.748
4183,0.748
4184,0.29799999999999993
4185,0.802
4186,0.586
4187,0.0
4188,0.0
4189,0.0
4190,0.0
4191,0.31599999999999995
4192,0.15400000000000003
4193,0.838
4194,0.856
4195,0.712
4196,0.0
4197,0.802
4198,0.0
4199,0.0
4200,0.0
4201,0.55
4202,0.45999999999999996
4203,0.0
4204,0.0
4205,0.6399999999999999
4206,0.31599999999999995
4207,0.0
4208,0.622
4209,0.622
4210,0.0
4211,0.874
4212,0.694
4213,0.0
4214,0.0
4215,0.0
4216,0.6579999999999999
4217,0.0
4218,0.118
4219,0.33399999999999996
4220,0.0
4221,0.0
4222,0.6399999999999999
4223,0.352
4224,0.0
4225,0.0
4226,0.0
4227,0.42399999999999993
4228,0.0
4229,0.0
4230,0.73
4231,0.766
4232,0.874
4233,0.45999999999999996
4234,0.136
4235,0.45999999999999996
4236,0.31599999999999995
4237,0.0
4238,0.0
4239,0.33399999999999996
4240,0.0
4241,0.0
4242,0.0
4243,0.0
4244,0.0
4245,0.0
4246,0.0
4247,0.0
4248,0.0
4249,0.0
4250,0.262
4251,0.0
4252,0.0
4253,0.532
4254,0.0
4255,0.6759999999999999
4256,0.874
4257,0.0
4258,0.15400000000000003
4259,0.784
4260,0.0
4261,0.532
4262,0.17199999999999993
4263,0.0
4264,0.874
4265,0.784
4266,0.20799999999999996
4267,0.0
4268,0.0
4269,0.0
4270,0.694
4271,0.0
4272,0.0
4273,0.0
4274,0.4959999999999999
4275,0.09999999999999998
4276,0.694
4277,0.0
4278,0.0
4279,0.0
4280,0.0
4281,0.33399999999999996
4282,0.82
4283,0.712
4284,0.0
4285,0.0
4286,0.0
4287,0.0
4288,0.0
4289,0.0
4290,0.0
4291,0.0
4292,0.0
4293,0.0
4294,0.0
4295,0.0
4296,0.0
4297,0.0
4298,0.0
4299,0.22599999999999998
4300,0.3879999999999999
4301,0.0
4302,0.09999999999999998
4303,0.0
4304,0.0
4305,0.622
4306,0.604
4307,0.0
4308,0.4959999999999999
4309,0.4959999999999999
4310,0.0
4311,0.748
4312,0.0
4313,0.712
4314,0.82
4315,0.0
4316,0.73
4317,0.55
4318,0.604
4319,0.33399999999999996
4320,0.6399999999999999
4321,0.82
4322,0.802
4323,0.856
4324,0.4059999999999999
4325,0.0
4326,0.55
4327,0.0
4328,0.694
4329,0.694
4330,0.244
4331,0.20799999999999996
4332,0.0
4333,0.0
4334,0.0
4335,0.4059999999999999
4336,0.244
4337,0.0
4338,0.73
4339,0.0
4340,0.0
4341,0.802
4342,0.0
4343,0.0
4344,0.712
4345,0.0
4346,0.0
4347,0.0
4348,0.0
4349,0.694
4350,0.622
4351,0.0
4352,0.0
4353,0.33399999999999996
4354,0.4959999999999999
4355,0.352
4356,0.22599999999999998
4357,0.5680000000000001
4358,0.0
4359,0.20799999999999996
4360,0.136
4361,0.262
4362,0.29799999999999993
4363,0.0
4364,0.0
4365,0.712
4366,0.856
4367,0.838
4368,0.5680000000000001
4369,0.82
4370,0.0
4371,0.0
4372,0.0
4373,0.262
4374,0.22599999999999998
4375,0.6399999999999999
4376,0.856
4377,0.0
4378,0.0
4379,0.0
4380,0.0
4381,0.2799999999999999
4382,0.874
4383,0.82
4384,0.82
4385,0.784
4386,0.73
4387,0.514
4388,0.6399999999999999
4389,0.0
4390,0.0
4391,0.0
4392,0.5680000000000001
4393,0.0
4394,0.0
4395,0.73
4396,0.802
4397,0.6579999999999999
4398,0.0
4399,0.0
4400,0.0
4401,0.838
4402,0.0
4403,0.15400000000000003
4404,0.622
4405,0.0
4406,0.0
4407,0.42399999999999993
4408,0.22599999999999998
4409,0.514
4410,0.6399999999999999
4411,0.44199999999999995
4412,0.838
4413,0.838
4414,0.856
4415,0.874
4416,0.0
4417,0.748
4418,0.4959999999999999
4419,0.874
4420,0.802
4421,0.838
4422,0.0
4423,0.0
4424,0.0
4425,0.3879999999999999
4426,0.44199999999999995
4427,0.0
4428,0.6579999999999999
4429,0.33399999999999996
4430,0.82
4431,0.838
4432,0.0
4433,0.0
4434,0.0
4435,0.6759999999999999
4436,0.0
4437,0.0
4438,0.712
4439,0.0
4440,0.0
4441,0.6759999999999999
4442,0.802
4443,0.856
4444,0.0
4445,0.0
4446,0.0
4447,0.0
4448,0.0
4449,0.712
4450,0.5680000000000001
4451,0.22599999999999998
4452,0.0
4453,0.532
4454,0.0
4455,0.712
4456,0.0
4457,0.82
4458,0.44199999999999995
4459,0.09999999999999998
4460,0.136
4461,0.694
4462,0.0
4463,0.0
4464,0.0
4465,0.6759999999999999
4466,0.0
4467,0.0
4468,0.0
4469,0.766
4470,0.4959999999999999
4471,0.478
4472,0.33399999999999996
4473,0.0
4474,0.0
4475,0.0
4476,0.0
4477,0.0
4478,0.0
4479,0.0
4480,0.0
4481,0.0
4482,0.0
4483,0.0
4484,0.712
4485,0.0
4486,0.0
4487,0.0
4488,0.0
4489,0.0
4490,0.802
4491,0.0
4492,0.09999999999999998
4493,0.0
4494,0.0
4495,0.0
4496,0.4959999999999999
4497,0.0
4498,0.118
4499,0.0
4500,0.82
4501,0.0
4502,0.0
4503,0.0
4504,0.0
4505,0.0
4506,0.856
4507,0.0
4508,0.2799999999999999
4509,0.45999999999999996
4510,0.31599999999999995
4511,0.0
4512,0.0
4513,0.0
4514,0.0
4515,0.0
4516,0.6399999999999999
4517,0.0
4518,0.0
4519,0.5680000000000001
4520,0.0
4521,0.0
4522,0.0
4523,0.0
4524,0.0
4525,0.0
4526,0.0
4527,0.0
4528,0.802
4529,0.0
4530,0.0
4531,0.0
4532,0.0
4533,0.0
4534,0.694
4535,0.0
4536,0.0
4537,0.856
4538,0.0
4539,0.0
4540,0.0
4541,0.0
4542,0.0
4543,0.0
4544,0.0
4545,0.0
4546,0.244
4547,0.6579999999999999
4548,0.244
4549,0.0
4550,0.0
4551,0.0
4552,0.532
4553,0.838
4554,0.0
4555,0.0
4556,0.802
4557,0.136
4558,0.0
4559,0.0
4560,0.0
4561,0.712
4562,0.0
4563,0.0
4564,0.0
4565,0.0
4566,0.0
4567,0.2799999999999999
4568,0.0
4569,0.5680000000000001
4570,0.73
4571,0.0
4572,0.0
4573,0.244
4574,0.0
4575,0.0
4576,0.856
4577,0.0
4578,0.0
4579,0.0
4580,0.82
4581,0.0
4582,0.45999999999999996
4583,0.0
4584,0.712
4585,0.82
4586,0.73
4587,0.0
4588,0.0
4589,0.0
4590,0.604
4591,0.2799999999999999
4592,0.37
4593,0.73
4594,0.0
4595,0.15400000000000003
4596,0.766
4597,0.766
4598,0.604
4599,0.352
4600,0.0
4601,0.784
4602,0.0
4603,0.0
4604,0.0
4605,0.0
4606,0.4959999999999999
4607,0.0
4608,0.5680000000000001
4609,0.0
4610,0.802
4611,0.0
4612,0.0
4613,0.0
4614,0.0
4615,0.0
4616,0.802
4617,0.0
4618,0.6579999999999999
4619,0.0
4620,0.4959999999999999
4621,0.6579999999999999
4622,0.0
4623,0.0
4624,0.73
4625,0.15400000000000003
4626,0.73
4627,0.0
4628,0.874
4629,0.802
4630,0.0
4631,0.0
4632,0.55
4633,0.0
4634,0.712
4635,0.0
4636,0.856
4637,0.766
4638,0.622
4639,0.784
4640,0.478
4641,0.82
4642,0.694
4643,0.0
4644,0.31599999999999995
4645,0.0
4646,0.22599999999999998
4647,0.0
4648,0.73
4649,0.838
4650,0.604
4651,0.0
4652,0.0
4653,0.0
4654,0.0
4655,0.838
4656,0.0
4657,0.0
4658,0.0
4659,0.0
4660,0.0
4661,0.0
4662,0.31599999999999995
4663,0.838
4664,0.0
4665,0.244
4666,0.4059999999999999
4667,0.856
4668,0.0
4669,0.766
4670,0.352
4671,0.0
4672,0.856
4673,0.0
4674,0.6579999999999999
4675,0.136
4676,0.0
4677,0.0
4678,0.0
4679,0.766
4680,0.17199999999999993
4681,0.0
4682,0.0
4683,0.15400000000000003
4684,0.0
4685,0.0
4686,0.73
4687,0.784
4688,0.0
4689,0.622
4690,0.0
4691,0.766
4692,0.352
4693,0.244
4694,0.0
4695,0.0
4696,0.0
4697,0.15400000000000003
4698,0.838
4699,0.0
4700,0.0
4701,0.118
4702,0.0
4703,0.0
4704,0.0
4705,0.0
4706,0.20799999999999996
4707,0.0
4708,0.874
4709,0.0
4710,0.478
4711,0.0
4712,0.784
4713,0.0
4714,0.0
4715,0.874
4716,0.0
4717,0.0
4718,0.0
4719,0.748
4720,0.6759999999999999
4721,0.0
4722,0.82
4723,0.0
4724,0.42399999999999993
4725,0.20799999999999996
4726,0.838
4727,0.0
4728,0.766
4729,0.0
4730,0.748
4731,0.0
4732,0.0
4733,0.6399999999999999
4734,0.0
4735,0.0
4736,0.0
4737,0.244
4738,0.0
4739,0.0
4740,0.748
4741,0.0
4742,0.0
4743,0.55
4744,0.0
4745,0.352
4746,0.0
4747,0.136
4748,0.0
4749,0.0
4750,0.802
4751,0.0
4752,0.784
4753,0.0
4754,0.18999999999999995
4755,0.0
4756,0.0
4757,0.0
4758,0.802
4759,0.856
4760,0.22599999999999998
4761,0.748
4762,0.82
4763,0.748
4764,0.856
4765,0.0
4766,0.514
4767,0.2799999999999999
4768,0.0
4769,0.0
4770,0.478
4771,0.838
4772,0.0
4773,0.0
4774,0.0
4775,0.2799999999999999
4776,0.0
4777,0.31599999999999995
4778,0.478
4779,0.82
4780,0.766
4781,0.586
4782,0.17199999999999993
4783,0.0
4784,0.6759999999999999
4785,0.0
4786,0.45999999999999996
4787,0.82
4788,0.29799999999999993
4789,0.0
4790,0.0
4791,0.0
4792,0.532
4793,0.0
4794,0.0
4795,0.33399999999999996
4796,0.0
4797,0.82
4798,0.874
4799,0.0
4800,0.0
4801,0.0
4802,0.44199999999999995
4803,0.37
4804,0.784
4805,0.874
4806,0.33399999999999996
4807,0.802
4808,0.0
4809,0.0
4810,0.694
4811,0.0
4812,0.118
4813,0.0
4814,0.0
4815,0.0
4816,0.0
4817,0.514
4818,0.712
4819,0.73
4820,0.31599999999999995
4821,0.2799999999999999
4822,0.0
4823,0.784
4824,0.0
4825,0.82
4826,0.694
4827,0.0
4828,0.802
4829,0.784
4830,0.0
4831,0.694
4832,0.0
4833,0.0
4834,0.802
4835,0.73
4836,0.0
4837,0.37
4838,0.712
4839,0.0
4840,0.856
4841,0.4959999999999999
4842,0.874
4843,0.73
4844,0.0
4845,0.118
4846,0.0
4847,0.3879999999999999
4848,0.0
4849,0.262
4850,0.856
4851,0.0
4852,0.0
4853,0.37
4854,0.0
4855,0.0
4856,0.136
4857,0.0
4858,0.604
4859,0.532
4860,0.0
4861,0.0
4862,0.874
4863,0.802
4864,0.712
4865,0.0
4866,0.622
4867,0.856
4868,0.0
4869,0.856
4870,0.0
4871,0.15400000000000003
4872,0.6579999999999999
4873,0.802
4874,0.6579999999999999
4875,0.0
4876,0.622
4877,0.0
4878,0.586
4879,0.0
4880,0.874
4881,0.0
4882,0.478
4883,0.0
4884,0.22599999999999998
4885,0.45999999999999996
4886,0.514
4887,0.0
4888,0.0
4889,0.4959999999999999
4890,0.802
4891,0.6579999999999999
4892,0.0
4893,0.37
4894,0.766
4895,0.0
4896,0.514
4897,0.82
4898,0.4059999999999999
4899,0.0
4900,0.0
4901,0.0
4902,0.874
4903,0.0
4904,0.856
4905,0.0
4906,0.42399999999999993
4907,0.856
4908,0.802
4909,0.0
4910,0.0
4911,0.0
4912,0.0
4913,0.0
4914,0.09999999999999998
4915,0.0
4916,0.0
4917,0.0
4918,0.0
4919,0.0
4920,0.856
4921,0.0
4922,0.0
4923,0.0
4924,0.0
4925,0.0
4926,0.6399999999999999
4927,0.0
4928,0.4959999999999999
4929,0.478
4930,0.4959999999999999
4931,0.4059999999999999
4932,0.6759999999999999
4933,0.784
4934,0.586
4935,0.2799999999999999
4936,0.0
4937,0.766
4938,0.262
4939,0.0
4940,0.0
4941,0.856
4942,0.352
4943,0.45999999999999996
4944,0.0
4945,0.874
4946,0.748
4947,0.748
4948,0.0
4949,0.766
4950,0.0
4951,0.6399999999999999
4952,0.0
4953,0.0
4954,0.0
4955,0.0
4956,0.712
4957,0.0
4958,0.766
4959,0.0
4960,0.0
4961,0.0
4962,0.44199999999999995
4963,0.0
4964,0.244
4965,0.262
4966,0.2799999999999999
4967,0.784
4968,0.0
4969,0.20799999999999996
4970,0.4059999999999999
4971,0.0
4972,0.0
4973,0.0
4974,0.20799999999999996
4975,0.0
4976,0.0
4977,0.0
4978,0.0
4979,0.0
4980,0.0
4981,0.44199999999999995
4982,0.0
4983,0.0
4984,0.856
4985,0.0
4986,0.712
4987,0.0
4988,0.0
4989,0.5680000000000001
4990,0.5680000000000001
4991,0.0
4992,0.0
4993,0.0
4994,0.532
4995,0.0
4996,0.0
4997,0.0
4998,0.0
4999,0.0
5000,0.29799999999999993
5001,0.0
5002,0.0
5003,0.0
5004,0.0
5005,0.0
5006,0.0
5007,0.17199999999999993
5008,0.0
5009,0.29799999999999993
5010,0.0
5011,0.0
5012,0.748
5013,0.712
5014,0.33399999999999996
5015,0.0
5016,0.0
5017,0.0
5018,0.2799999999999999
5019,0.0
5020,0.2799999999999999
5021,0.55
5022,0.4059999999999999
5023,0.622
5024,0.874
5025,0.6579999999999999
5026,0.0
5027,0.0
5028,0.0
5029,0.0
5030,0.0
5031,0.0
5032,0.0
5033,0.0
5034,0.0
5035,0.874
5036,0.856
5037,0.0
5038,0.5680000000000001
5039,0.604
5040,0.874
5041,0.4959999999999999
5042,0.0
5043,0.352
5044,0.15400000000000003
5045,0.0
5046,0.0
5047,0.0
5048,0.532
5049,0.802
5050,0.0
5051,0.3879999999999999
5052,0.712
5053,0.0
5054,0.0
5055,0.0
5056,0.604
5057,0.0
5058,0.622
5059,0.0
5060,0.0
5061,0.0
5062,0.586
5063,0.29799999999999993
5064,0.73
5065,0.6759999999999999
5066,0.0
5067,0.0
5068,0.748
5069,0.874
5070,0.838
5071,0.856
5072,0.0
5073,0.604
5074,0.82
5075,0.352
5076,0.0
5077,0.4959999999999999
5078,0.622
5079,0.802
5080,0.856
5081,0.6579999999999999
5082,0.42399999999999993
5083,0.6579999999999999
5084,0.0
5085,0.0
5086,0.874
5087,0.6759999999999999
5088,0.802
5089,0.0
5090,0.838
5091,0.0
5092,0.0
5093,0.0
5094,0.0
5095,0.0
5096,0.0
5097,0.0
5098,0.802
5099,0.874
5100,0.838
5101,0.856
5102,0.31599999999999995
5103,0.6399999999999999
5104,0.856
5105,0.82
5106,0.604
5107,0.712
5108,0.262
5109,0.784
5110,0.0
5111,0.712
5112,0.0
5113,0.6399999999999999
5114,0.802
5115,0.244
5116,0.33399999999999996
5117,0.0
5118,0.0
5119,0.0
5120,0.17199999999999993
5121,0.694
5122,0.73
5123,0.0
5124,0.766
5125,0.874
5126,0.29799999999999993
5127,0.0
5128,0.478
5129,0.0
5130,0.33399999999999996
5131,0.6399999999999999
5132,0.44199999999999995
5133,0.18999999999999995
5134,0.784
5135,0.45999999999999996
5136,0.0
5137,0.4959999999999999
5138,0.0
5139,0.694
5140,0.694
5141,0.0
5142,0.18999999999999995
5143,0.532
5144,0.29799999999999993
5145,0.118
5146,0.604
5147,0.0
5148,0.712
5149,0.82
5150,0.622
5151,0.4959999999999999
5152,0.0
5153,0.0
5154,0.4059999999999999
5155,0.694
5156,0.244
5157,0.712
5158,0.0
5159,0.856
5160,0.0
5161,0.0
5162,0.262
5163,0.586
5164,0.0
5165,0.856
5166,0.17199999999999993
5167,0.694
5168,0.31599999999999995
5169,0.6399999999999999
5170,0.6579999999999999
5171,0.3879999999999999
5172,0.2799999999999999
5173,0.0
5174,0.0
5175,0.0
5176,0.0
5177,0.352
5178,0.748
5179,0.17199999999999993
5180,0.856
5181,0.838
5182,0.5680000000000001
5183,0.82
5184,0.5680000000000001
5185,0.802
5186,0.0
5187,0.766
5188,0.29799999999999993
5189,0.0
5190,0.514
5191,0.874
5192,0.0
5193,0.802
5194,0.37
5195,0.748
5196,0.0
5197,0.44199999999999995
5198,0.0
5199,0.748
5200,0.6579999999999999
5201,0.118
5202,0.2799999999999999
5203,0.0
5204,0.0
5205,0.22599999999999998
5206,0.712
5207,0.838
5208,0.82
5209,0.604
5210,0.82
5211,0.0
5212,0.712
5213,0.694
5214,0.44199999999999995
5215,0.82
5216,0.0
5217,0.0
5218,0.0
5219,0.4959999999999999
5220,0.0
5221,0.0
5222,0.0
5223,0.0
5224,0.766
5225,0.0
5226,0.118
5227,0.44199999999999995
5228,0.0
5229,0.0
5230,0.0
5231,0.09999999999999998
5232,0.18999999999999995
5233,0.0
5234,0.838
5235,0.82
5236,0.694
5237,0.0
5238,0.856
5239,0.6399999999999999
5240,0.856
5241,0.352
5242,0.22599999999999998
5243,0.0
5244,0.0
5245,0.0
5246,0.6579999999999999
5247,0.838
5248,0.766
5249,0.0
5250,0.0
5251,0.0
5252,0.838
5253,0.0
5254,0.0
5255,0.514
5256,0.262
5257,0.0
5258,0.3879999999999999
5259,0.0
5260,0.0
5261,0.0
5262,0.0
5263,0.0
5264,0.0
5265,0.0
5266,0.0
5267,0.604
5268,0.586
5269,0.5680000000000001
5270,0.802
5271,0.784
5272,0.6759999999999999
5273,0.604
5274,0.244
5275,0.0
5276,0.22599999999999998
5277,0.0
5278,0.0
5279,0.18999999999999995
5280,0.0
5281,0.0
5282,0.37
5283,0.0
5284,0.0
5285,0.244
5286,0.44199999999999995
5287,0.0
5288,0.0
5289,0.0
5290,0.0
5291,0.0
5292,0.82
5293,0.0
5294,0.37
5295,0.0
5296,0.0
5297,0.0
5298,0.29799999999999993
5299,0.0
5300,0.0
5301,0.0
5302,0.3879999999999999
5303,0.0
5304,0.0
5305,0.0
5306,0.0
5307,0.478
5308,0.0
5309,0.604
5310,0.0
5311,0.0
5312,0.6579999999999999
5313,0.0
5314,0.0
5315,0.0
5316,0.15400000000000003
5317,0.0
5318,0.352
5319,0.0
5320,0.0
5321,0.0
5322,0.0
5323,0.0
5324,0.29799999999999993
5325,0.0
5326,0.0
5327,0.0
5328,0.09999999999999998
5329,0.694
5330,0.0
5331,0.0
5332,0.0
5333,0.20799999999999996
5334,0.0
5335,0.0
5336,0.838
5337,0.0
5338,0.0
5339,0.802
5340,0.44199999999999995
5341,0.0
5342,0.73
5343,0.15400000000000003
5344,0.694
5345,0.0
5346,0.784
5347,0.0
5348,0.0
5349,0.0
5350,0.802
5351,0.0
5352,0.0
5353,0.6579999999999999
5354,0.0
5355,0.784
5356,0.856
5357,0.0
5358,0.838
5359,0.0
5360,0.0
5361,0.622
5362,0.17199999999999993
5363,0.2799999999999999
5364,0.44199999999999995
5365,0.766
5366,0.0
5367,0.0
5368,0.0
5369,0.22599999999999998
5370,0.82
5371,0.0
5372,0.0
5373,0.0
5374,0.244
5375,0.0
5376,0.0
5377,0.0
5378,0.0
5379,0.0
5380,0.586
5381,0.82
5382,0.33399999999999996
5383,0.514
5384,0.838
5385,0.0
5386,0.0
5387,0.0
5388,0.55
5389,0.0
5390,0.0
5391,0.31599999999999995
5392,0.0
5393,0.0
5394,0.55
5395,0.0
5396,0.0
5397,0.4059999999999999
5398,0.0
5399,0.6759999999999999
5400,0.838
5401,0.15400000000000003
5402,0.262
5403,0.0
5404,0.0
5405,0.838
5406,0.0
5407,0.0
5408,0.0
5409,0.2799999999999999
5410,0.0
5411,0.0
5412,0.694
5413,0.352
5414,0.514
5415,0.0
5416,0.0
5417,0.0
5418,0.748
5419,0.0
5420,0.136
5421,0.586
5422,0.586
5423,0.0
5424,0.5680000000000001
5425,0.856
5426,0.0
5427,0.0
5428,0.0
5429,0.0
5430,0.694
5431,0.874
5432,0.802
5433,0.0
5434,0.3879999999999999
5435,0.0
5436,0.73
5437,0.0
5438,0.0
5439,0.0
5440,0.0
5441,0.478
5442,0.514
5443,0.0
5444,0.856
5445,0.0
5446,0.73
5447,0.33399999999999996
5448,0.0
5449,0.42399999999999993
5450,0.6399999999999999
5451,0.514
5452,0.0
5453,0.874
5454,0.0
5455,0.0
5456,0.5680000000000001
5457,0.0
5458,0.766
5459,0.0
5460,0.55
5461,0.37
5462,0.784
5463,0.0
5464,0.0
5465,0.838
5466,0.6579999999999999
5467,0.37
5468,0.4959999999999999
5469,0.0
5470,0.0
5471,0.0
5472,0.0
5473,0.712
5474,0.0
5475,0.45999999999999996
5476,0.3879999999999999
5477,0.0
5478,0.6579999999999999
5479,0.20799999999999996
5480,0.0
5481,0.44199999999999995
5482,0.3879999999999999
5483,0.0
5484,0.45999999999999996
5485,0.0
5486,0.0
5487,0.712
5488,0.6399999999999999
5489,0.0
5490,0.0
5491,0.0
5492,0.0
5493,0.802
5494,0.352
5495,0.0
5496,0.694
5497,0.6399999999999999
5498,0.0
5499,0.6579999999999999
5500,0.748
5501,0.622
5502,0.31599999999999995
5503,0.0
5504,0.6399999999999999
5505,0.856
5506,0.55
5507,0.0
5508,0.0
5509,0.478
5510,0.784
5511,0.838
5512,0.622
5513,0.802
5514,0.0
5515,0.802
5516,0.4059999999999999
5517,0.37
5518,0.15400000000000003
5519,0.0
5520,0.37
5521,0.244
5522,0.0
5523,0.514
5524,0.0
5525,0.0
5526,0.0
5527,0.766
5528,0.17199999999999993
5529,0.766
5530,0.0
5531,0.0
5532,0.6579999999999999
5533,0.838
5534,0.748
5535,0.0
5536,0.0
5537,0.29799999999999993
5538,0.802
5539,0.0
5540,0.0
5541,0.0
5542,0.0
5543,0.0
5544,0.0
5545,0.0
5546,0.0
5547,0.0
5548,0.0
5549,0.0
5550,0.874
5551,0.0
5552,0.20799999999999996
5553,0.0
5554,0.0
5555,0.0
5556,0.0
5557,0.712
5558,0.784
5559,0.0
5560,0.784
5561,0.20799999999999996
5562,0.352
5563,0.0
5564,0.0
5565,0.0
5566,0.0
5567,0.0
5568,0.0
5569,0.0
5570,0.0
5571,0.0
5572,0.0
5573,0.0
5574,0.0
5575,0.0
5576,0.0
5577,0.0
5578,0.766
5579,0.0
5580,0.0
5581,0.0
5582,0.0
5583,0.0
5584,0.352
5585,0.0
5586,0.0
5587,0.0
5588,0.73
5589,0.874
5590,0.55
5591,0.0
5592,0.0
5593,0.0
5594,0.136
5595,0.838
5596,0.0
5597,0.838
5598,0.748
5599,0.244
5600,0.0
5601,0.748
5602,0.838
5603,0.0
5604,0.0
5605,0.874
5606,0.874
5607,0.748
5608,0.0
5609,0.0
5610,0.748
5611,0.0
5612,0.784
5613,0.838
5614,0.0
5615,0.0
5616,0.136
5617,0.0
5618,0.0
5619,0.586
5620,0.0
5621,0.0
5622,0.0
5623,0.0
5624,0.0
5625,0.0
5626,0.0
5627,0.748
5628,0.694
5629,0.838
5630,0.0
5631,0.0
5632,0.0
5633,0.748
5634,0.0
5635,0.6579999999999999
5636,0.0
5637,0.712
5638,0.0
5639,0.20799999999999996
5640,0.514
5641,0.874
5642,0.874
5643,0.352
5644,0.0
5645,0.748
5646,0.0
5647,0.0
5648,0.42399999999999993
5649,0.6759999999999999
5650,0.44199999999999995
5651,0.0
5652,0.0
5653,0.0
5654,0.0
5655,0.0
5656,0.0
5657,0.0
5658,0.838
5659,0.694
5660,0.0
5661,0.0
5662,0.55
5663,0.0
5664,0.838
5665,0.33399999999999996
5666,0.0
5667,0.4059999999999999
5668,0.0
5669,0.748
5670,0.712
5671,0.874
5672,0.856
5673,0.0
5674,0.0
5675,0.0
5676,0.712
5677,0.0
5678,0.586
5679,0.45999999999999996
5680,0.0
5681,0.694
5682,0.0
5683,0.622
5684,0.0
5685,0.0
5686,0.0
5687,0.694
5688,0.0
5689,0.4959999999999999
5690,0.5680000000000001
5691,0.694
5692,0.694
5693,0.0
5694,0.784
5695,0.20799999999999996
5696,0.0
5697,0.0
5698,0.0
5699,0.42399999999999993
5700,0.262
5701,0.0
5702,0.0
5703,0.0
5704,0.0
5705,0.802
5706,0.0
5707,0.0
5708,0.766
5709,0.42399999999999993
5710,0.0
5711,0.0
5712,0.0
5713,0.0
5714,0.0
5715,0.0
5716,0.0
5717,0.0
5718,0.0
5719,0.0
5720,0.766
5721,0.874
5722,0.748
5723,0.0
5724,0.532
5725,0.0
5726,0.6579999999999999
5727,0.766
5728,0.802
5729,0.0
5730,0.42399999999999993
5731,0.6759999999999999
5732,0.0
5733,0.838
5734,0.838
5735,0.5680000000000001
5736,0.874
5737,0.478
5738,0.0
5739,0.712
5740,0.874
5741,0.118
5742,0.0
5743,0.29799999999999993
5744,0.856
5745,0.73
5746,0.0
5747,0.17199999999999993
5748,0.784
5749,0.0
5750,0.586
5751,0.136
5752,0.0
5753,0.2799999999999999
5754,0.42399999999999993
5755,0.0
5756,0.37
5757,0.0
5758,0.0
5759,0.82
5760,0.0
5761,0.262
5762,0.604
5763,0.44199999999999995
5764,0.0
5765,0.55
5766,0.856
5767,0.42399999999999993
5768,0.6399999999999999
5769,0.0
5770,0.0
5771,0.33399999999999996
5772,0.6579999999999999
5773,0.15400000000000003
5774,0.0
5775,0.0
5776,0.0
5777,0.0
5778,0.45999999999999996
5779,0.784
5780,0.712
5781,0.0
5782,0.838
5783,0.694
5784,0.262
5785,0.0
5786,0.766
5787,0.33399999999999996
5788,0.0
5789,0.694
5790,0.31599999999999995
5791,0.856
5792,0.0
5793,0.0
5794,0.0
5795,0.262
5796,0.856
5797,0.55
5798,0.18999999999999995
5799,0.2799999999999999
5800,0.0
5801,0.4959999999999999
5802,0.0
5803,0.0
5804,0.55
5805,0.82
5806,0.0
5807,0.6759999999999999
5808,0.0
5809,0.0
5810,0.0
5811,0.82
5812,0.514
5813,0.0
5814,0.532
5815,0.604
5816,0.0
5817,0.0
5818,0.0
5819,0.0
5820,0.694
5821,0.838
5822,0.18999999999999995
5823,0.0
5824,0.0
5825,0.2799999999999999
5826,0.0
5827,0.73
5828,0.0
5829,0.44199999999999995
5830,0.802
5831,0.0
5832,0.09999999999999998
5833,0.4959999999999999
5834,0.874
5835,0.0
5836,0.0
5837,0.0
5838,0.22599999999999998
5839,0.0
5840,0.3879999999999999
5841,0.55
5842,0.0
5843,0.0
5844,0.0
5845,0.0
5846,0.0
5847,0.0
5848,0.82
5849,0.838
5850,0.874
5851,0.838
5852,0.0
5853,0.0
5854,0.0
5855,0.0
5856,0.0
5857,0.0
5858,0.0
5859,0.352
5860,0.838
5861,0.244
5862,0.784
5863,0.0
5864,0.0
5865,0.0
5866,0.856
5867,0.694
5868,0.802
5869,0.0
5870,0.604
5871,0.0
5872,0.0
5873,0.0
5874,0.712
5875,0.0
5876,0.0
5877,0.0
5878,0.748
5879,0.0
5880,0.0
5881,0.42399999999999993
5882,0.856
5883,0.0
5884,0.0
5885,0.82
5886,0.802
5887,0.712
5888,0.33399999999999996
5889,0.0
5890,0.0
5891,0.0
5892,0.82
5893,0.0
5894,0.09999999999999998
5895,0.0
5896,0.0
5897,0.6399999999999999
5898,0.0
5899,0.622
5900,0.0
5901,0.82
5902,0.784
5903,0.82
5904,0.0
5905,0.6759999999999999
5906,0.802
5907,0.44199999999999995
5908,0.0
5909,0.82
5910,0.73
5911,0.0
5912,0.0
5913,0.0
5914,0.0
5915,0.0
5916,0.0
5917,0.0
5918,0.0
5919,0.0
5920,0.136
5921,0.0
5922,0.0
5923,0.766
